Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 23:08:06.995 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 8A43551E-0FC8-4F19-AABC-DFA899E13C19 SHA256: 7a65d0d3
2025-11-14 23:08:06.996 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 8A43551E-0FC8-4F19-AABC-DFA899E13C19
2025-11-14 23:08:06.996 I  Contextify[2111:139038b] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 8A43551E-0FC8-4F19-AABC-DFA899E13C19 at path: /Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/agent-08f10c54.jsonl
2025-11-14 23:08:06.996 I  Contextify[2111:139038b] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=8A43551E-0FC8-4F19-AABC-DFA899E13C19 path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/agent-08f10c54.jsonl
2025-11-14 23:08:06.996 I  Contextify[2111:139038b] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 8A43551E-0FC8-4F19-AABC-DFA899E13C19
2025-11-14 23:08:06.996 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 8A43551E-0FC8-4F19-AABC-DFA899E13C19
2025-11-14 23:08:06.996 I  Contextify[2111:139038b] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 8A43551E-0FC8-4F19-AABC-DFA899E13C19
2025-11-14 23:08:06.997 I  Contextify[2111:1390109] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl active=3/6 queued=0
2025-11-14 23:08:06.997 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: 2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl provider: claude.code project: 27D5B7A4-F397-486E-B1AB-0251C46B85AD
2025-11-14 23:08:06.998 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] 2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl (cached mtime: 0.000000, current: 1762983730.072963)
2025-11-14 23:08:07.015 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] 2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl: passed
2025-11-14 23:08:07.018 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ 2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl
2025-11-14 23:08:07.021 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: 2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl
2025-11-14 23:08:07.023 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 257F7074-5A41-4A7B-95D0-43D316E5123E
2025-11-14 23:08:07.024 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E
2025-11-14 23:08:07.024 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E from checkpoint: 0
2025-11-14 23:08:07.028 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=257F7074-5A41-4A7B-95D0-43D316E5123E path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl line=8 reason=The operation couldn’t be completed. (ContextifyCore.ParserError error 3.)
2025-11-14 23:08:07.064 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=257F7074-5A41-4A7B-95D0-43D316E5123E path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl exceeding 25 parse errors, suppressing additional logs
2025-11-14 23:08:07.258 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 608, outerLoops=27 for transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E
2025-11-14 23:08:07.290 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E, checkpoint: 608
2025-11-14 23:08:07.290 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=257F7074-5A41-4A7B-95D0-43D316E5123E entries=76 state=complete
2025-11-14 23:08:07.291 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 257F7074-5A41-4A7B-95D0-43D316E5123E: 608 new lines (total: 608) in 266ms (2283/s). ingest_state=complete
2025-11-14 23:08:07.291 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E SHA256: df5342c5
2025-11-14 23:08:07.292 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E
2025-11-14 23:08:07.292 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E at path: /Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl
2025-11-14 23:08:07.292 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=257F7074-5A41-4A7B-95D0-43D316E5123E path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/2393f674-7037-407a-a0ed-0f7e7b61625d.jsonl
2025-11-14 23:08:07.292 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E
2025-11-14 23:08:07.292 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E
2025-11-14 23:08:07.292 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 257F7074-5A41-4A7B-95D0-43D316E5123E
2025-11-14 23:08:07.292 I  Contextify[2111:1390389] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] agent-2442ec21.jsonl active=4/6 queued=0
2025-11-14 23:08:07.292 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: agent-2442ec21.jsonl provider: claude.code project: 27D5B7A4-F397-486E-B1AB-0251C46B85AD
2025-11-14 23:08:07.293 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] agent-2442ec21.jsonl (cached mtime: 0.000000, current: 1762907745.147984)
2025-11-14 23:08:07.294 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] agent-2442ec21.jsonl: passed
2025-11-14 23:08:07.294 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ agent-2442ec21.jsonl
2025-11-14 23:08:07.294 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: agent-2442ec21.jsonl
2025-11-14 23:08:07.295 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6
2025-11-14 23:08:07.295 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6
2025-11-14 23:08:07.295 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6 from checkpoint: 0
2025-11-14 23:08:07.296 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 2, outerLoops=2 for transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6
2025-11-14 23:08:07.296 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6, checkpoint: 2
2025-11-14 23:08:07.296 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6 entries=0 state=complete
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6: 2 new lines (total: 2) in 1ms (1187/s). ingest_state=complete
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6 SHA256: a13bdc40
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6 at path: /Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/agent-2442ec21.jsonl
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6 path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/agent-2442ec21.jsonl
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6
2025-11-14 23:08:07.297 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: BF3DE94C-23F1-4EE0-B34D-50D4AB64E2D6
2025-11-14 23:08:07.298 I  Contextify[2111:1390109] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl active=5/6 queued=0
2025-11-14 23:08:07.298 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: 6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl provider: claude.code project: 27D5B7A4-F397-486E-B1AB-0251C46B85AD
2025-11-14 23:08:07.298 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [ORCHESTRATOR-NOTIFY] Posting TranscriptUpdated notification for project: 27D5B7A4-F397-486E-B1AB-0251C46B85AD transcript: BF3DE94C
2025-11-14 23:08:07.298 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] 6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl (cached mtime: 0.000000, current: 1762987724.297211)
2025-11-14 23:08:07.300 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] 6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl: passed
2025-11-14 23:08:07.300 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ 6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl
2025-11-14 23:08:07.300 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: 6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl
2025-11-14 23:08:07.301 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 025F4C71-E51C-43B1-BAF4-8D842784114C
2025-11-14 23:08:07.301 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C
2025-11-14 23:08:07.301 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C from checkpoint: 0
2025-11-14 23:08:07.303 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=025F4C71-E51C-43B1-BAF4-8D842784114C path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl line=3 reason=The operation couldn’t be completed. (ContextifyCore.ParserError error 3.)
2025-11-14 23:08:07.322 E  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=025F4C71-E51C-43B1-BAF4-8D842784114C path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl exceeding 25 parse errors, suppressing additional logs
2025-11-14 23:08:07.569 I  Contextify[2111:139038b] [dev.contextify:LLMHealthCheck] LLM health check: CANCELLED - Task was cancelled by external cancellation
2025-11-14 23:08:07.569 I  Contextify[2111:139038b] [dev.contextify:LLMHealthCheck]    Error type: CancellationError (parent task cancelled, likely app lifecycle event)
2025-11-14 23:08:07.569 I  Contextify[2111:139038b] [dev.contextify:LLMHealthCheck]    This is NOT a real Apple Intelligence failure - treating as transient
2025-11-14 23:08:07.569 E  Contextify[2111:139038b] [dev.contextify:LLMHealthCheck] ❌ Apple Intelligence BECAME UNAVAILABLE - Health check cancelled (external cancellation, not a real failure)
2025-11-14 23:08:07.570 E  Contextify[2111:139038b] [dev.contextify:LLMHealthCheck]    Reason: .healthCheckCancelled
2025-11-14 23:08:07.570 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] Apple Intelligence health check result: <private>
2025-11-14 23:08:07.585 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 452, outerLoops=23 for transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C
2025-11-14 23:08:07.615 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C, checkpoint: 452
2025-11-14 23:08:07.615 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=025F4C71-E51C-43B1-BAF4-8D842784114C entries=45 state=complete
2025-11-14 23:08:07.615 I  Contextify[2111:1390109] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 025F4C71-E51C-43B1-BAF4-8D842784114C: 452 new lines (total: 452) in 313ms (1439/s). ingest_state=complete
2025-11-14 23:08:07.615 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C SHA256: 9506315e
2025-11-14 23:08:07.616 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C
2025-11-14 23:08:07.616 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C at path: /Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl
2025-11-14 23:08:07.616 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=025F4C71-E51C-43B1-BAF4-8D842784114C path=/Users/rob/.claude/projects/-Users-rob-code-consulting-cloaked-email-litigation/6ee13d08-fa72-45ec-abda-fc285dcfad93.jsonl
2025-11-14 23:08:07.616 I  Contextify[2111:1390109] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C
2025-11-14 23:08:07.616 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C
2025-11-14 23:08:07.616 I  Contextify[2111:1390109] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 025F4C71-E51C-43B1-BAF4-8D842784114C
2025-11-14 23:08:07.616 I  Contextify[2111:13902bd] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: 7037AC2B-BEF8-4350-81B5-C112F6E151FF
2025-11-14 23:08:07.617 I  Contextify[2111:13902bd] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 9 transcripts for project 7037AC2B-BEF8-4350-81B5-C112F6E151FF
2025-11-14 23:08:07.617 I  Contextify[2111:13902bd] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 9 targets from 9 total transcripts for project 7037AC2B-BEF8-4350-81B5-C112F6E151FF
2025-11-14 23:08:07.617 I  Contextify[2111:13902bd] [dev.contextify:FastPathIngestion] [FAST-PATH-PROJECT] Processing 5 transcripts for project 7037AC2B-BEF8-4350-81B5-C112F6E151FF
2025-11-14 23:08:07.617 I  Contextify[2111:13902bd] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 49DC29C6 notifyUI: true (shouldNotifyUI: true)
2025-11-14 23:08:07.617 I  Contextify[2111:139038b] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript B3CC997E notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:07.618 I  Contextify[2111:13902bd] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] agent-6643e39e.jsonl active=1/6 queued=0
2025-11-14 23:08:07.618 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: agent-6643e39e.jsonl provider: claude.code project: 7037AC2B-BEF8-4350-81B5-C112F6E151FF
2025-11-14 23:08:07.618 I  Contextify[2111:139038b] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript EE431FCA notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:07.618 I  Contextify[2111:1390387] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript D18F3F54 notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:07.618 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] agent-6643e39e.jsonl (cached mtime: 0.000000, current: 1763073930.097585)
2025-11-14 23:08:07.618 I  Contextify[2111:1390389] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript FF459E71 notifyUI: false (shouldNotifyUI: true)
2025-11-14 23:08:07.619 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] agent-6643e39e.jsonl: passed
2025-11-14 23:08:07.619 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ agent-6643e39e.jsonl
2025-11-14 23:08:07.619 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: agent-6643e39e.jsonl
2025-11-14 23:08:07.620 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 49DC29C6-41C5-459A-9CD9-000D3F9C731B
2025-11-14 23:08:07.620 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B
2025-11-14 23:08:07.620 I  Contextify[2111:13902bd] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B from checkpoint: 0
2025-11-14 23:08:07.623 I  Contextify[2111:13902bd] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 2, outerLoops=2 for transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B
2025-11-14 23:08:07.623 I  Contextify[2111:13902bd] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B, checkpoint: 2
2025-11-14 23:08:07.623 I  Contextify[2111:13902bd] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=49DC29C6-41C5-459A-9CD9-000D3F9C731B entries=0 state=complete
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 49DC29C6-41C5-459A-9CD9-000D3F9C731B: 2 new lines (total: 2) in 3ms (612/s). ingest_state=complete
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B SHA256: a0043272
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B at path: /Users/rob/.claude/projects/-Users-rob-code-projects-contextify-worker-bee/agent-6643e39e.jsonl
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=49DC29C6-41C5-459A-9CD9-000D3F9C731B path=/Users/rob/.claude/projects/-Users-rob-code-projects-contextify-worker-bee/agent-6643e39e.jsonl
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 49DC29C6-41C5-459A-9CD9-000D3F9C731B
2025-11-14 23:08:07.624 I  Contextify[2111:1390389] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl active=2/6 queued=0
2025-11-14 23:08:07.624 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: 0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl provider: claude.code project: 7037AC2B-BEF8-4350-81B5-C112F6E151FF
2025-11-14 23:08:07.624 I  Contextify[2111:13902bd] [dev.contextify:TranscriptOrchestrator] [ORCHESTRATOR-NOTIFY] Posting TranscriptUpdated notification for project: 7037AC2B-BEF8-4350-81B5-C112F6E151FF transcript: 49DC29C6
2025-11-14 23:08:07.625 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] 0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl (cached mtime: 0.000000, current: 1763079156.237235)
2025-11-14 23:08:07.627 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] 0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl: passed
2025-11-14 23:08:07.627 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ 0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl
2025-11-14 23:08:07.627 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: 0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl
2025-11-14 23:08:07.627 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: B3CC997E-2CD5-4DF8-B1F3-BDA2F6D17345
2025-11-14 23:08:07.627 I  Contextify[2111:1390389] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: B3CC997E-2CD5-4DF8-B1F3-BDA2F6D17345
2025-11-14 23:08:07.627 I  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: B3CC997E-2CD5-4DF8-B1F3-BDA2F6D17345 from checkpoint: 0
2025-11-14 23:08:07.630 E  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=B3CC997E-2CD5-4DF8-B1F3-BDA2F6D17345 path=/Users/rob/.claude/projects/-Users-rob-code-projects-contextify-worker-bee/0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl line=4 reason=The operation couldn’t be completed. (ContextifyCore.ParserError error 3.)
2025-11-14 23:08:07.664 E  Contextify[2111:1390389] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=B3CC997E-2CD5-4DF8-B1F3-BDA2F6D17345 path=/Users/rob/.claude/projects/-Users-rob-code-projects-contextify-worker-bee/0a725ca5-7281-4c63-b7d1-5a1dcea683a9.jsonl exceeding 25 parse errors, suppressing additional logs
2025-11-14 23:08:07.836 I  Contextify[2111:139038b] [dev.contextify:LLMHealthCheck] LLM health check: PASSED (response: 'I'm sorry, but I cannot comply with')
2025-11-14 23:08:07.836 E  Contextify[2111:139038b] [dev.contextify:LLMHealthCheck] ⚠️ Apple Intelligence RECOVERED - Now available
2025-11-14 23:08:07.836 I  Contextify[2111:138fcd3] [dev.contextify:StatusBar] Apple Intelligence health check result: <private>
